Time,Time2,Voltage,Current density
6.16,22176,1.5238,0.0384
6.161111111,22180,1.5237,0
6.162222222,22184,1.4507,0
6.163333333,22188,1.4495,0
6.164444444,22192,1.4493,0
6.165555556,22196,1.4494,0
6.166666667,22200,1.4494,0
6.167777778,22204,1.4493,0
6.168888889,22208,1.4493,0
6.17,22212,1.4493,0
6.171111111,22216,1.4492,0
6.172222222,22220,1.4493,0
6.173333333,22224,1.4492,0
6.174444444,22228,1.4492,0
6.175555556,22232,1.4492,0
6.176666667,22236,1.4492,0
6.177777778,22240,1.4492,0
6.178888889,22244,1.4492,0
6.18,22248,1.4492,0
6.181111111,22252,1.4492,0
6.182222222,22256,1.4492,0
6.183333333,22260,1.4491,0
6.184444444,22264,1.4492,0
6.185555556,22268,1.4491,0
6.186666667,22272,1.6592,0.2696
6.187777778,22276,1.6621,0.2696
6.188888889,22280,1.6635,0.2696
6.19,22284,1.6578,0.2548
6.191111111,22288,1.6587,0.2548
6.192222222,22292,1.6477,0.2304
6.193333333,22296,1.6478,0.2304
6.194444444,22300,1.648,0.2304
6.195555556,22304,1.6432,0.22
6.196666667,22308,1.6433,0.22
6.197777778,22312,1.7114,0.3732
6.198888889,22316,1.7132,0.3732
6.2,22320,1.7137,0.3732
6.201111111,22324,1.8194,0.6428
6.202222222,22328,1.8203,0.6428
6.203333333,22332,1.7731,0.5176
6.204444444,22336,1.7727,0.5176
6.205555556,22340,1.7727,0.5176
6.206666667,22344,1.819,0.638
6.207777778,22348,1.8191,0.638
6.208888889,22352,1.9715,1.0644
6.21,22356,1.9778,1.0644
6.211111111,22360,1.9771,1.0644
6.212222222,22364,1.8638,0.7604
6.213333333,22368,1.8639,0.7604
6.214444444,22372,1.9164,0.9032
6.215555556,22376,1.9169,0.9032
6.216666667,22380,1.9168,0.9032
6.217777778,22384,1.7872,0.5552
6.218888889,22388,1.7873,0.5552
6.22,22392,1.8874,0.8328
6.221111111,22396,1.8913,0.8328
6.222222222,22400,1.8913,0.8328
6.223333333,22404,1.8523,0.7272
6.224444444,22408,1.8523,0.7272
6.225555556,22412,1.8115,0.6152
6.226666667,22416,1.8106,0.6152
6.227777778,22420,1.8107,0.6152
6.228888889,22424,1.7651,0.496
6.23,22428,1.7649,0.496
6.231111111,22432,1.765,0.4328
6.232222222,22436,1.7397,0.4328
6.233333333,22440,1.7397,0.4324
6.234444444,22444,1.7693,0.5072
6.235555556,22448,1.7695,0.5072
6.236666667,22452,1.7965,0.5788
6.237777778,22456,1.7973,0.5788
6.238888889,22460,1.7974,0.5788
6.24,22464,1.7973,0.5784
6.241111111,22468,1.7974,0.5784
6.242222222,22472,1.7975,0.5896
6.243333333,22476,1.8018,0.5896
6.244444444,22480,1.8018,0.5896
6.245555556,22484,1.9137,0.8908
6.246666667,22488,1.9139,0.8908
6.247777778,22492,1.9137,0.8908
6.248888889,22496,1.8412,0.6952
6.25,22500,1.8414,0.6952
6.251111111,22504,1.9266,0.9256
6.252222222,22508,1.9265,0.9256
6.253333333,22512,1.9263,0.9488
6.254444444,22516,1.9346,0.9488
6.255555556,22520,1.9344,0.9488
6.256666667,22524,1.9709,1.0472
6.257777778,22528,1.9703,1.0472
6.258888889,22532,1.9699,1.0472
6.26,22536,2.0006,1.1296
6.261111111,22540,1.9999,1.1296
6.262222222,22544,1.9089,0.8844
6.263333333,22548,1.9093,0.8844
6.264444444,22552,1.9096,0.8844
6.265555556,22556,1.9211,0.9152
6.266666667,22560,1.9211,0.9152
6.267777778,22564,1.9574,1.0136
6.268888889,22568,1.957,1.0136
6.27,22572,1.9569,1.0136
6.271111111,22576,1.4389,0
6.272222222,22580,1.4208,0
6.273333333,22584,1.4106,0
6.274444444,22588,1.427,0
6.275555556,22592,1.4484,0
6.276666667,22596,1.4543,0
6.277777778,22600,1.4546,0
6.278888889,22604,1.4544,0
6.28,22608,1.4538,0
6.281111111,22612,1.4533,0
6.282222222,22616,1.453,0
6.283333333,22620,1.4527,0
6.284444444,22624,1.4525,0
6.285555556,22628,1.4524,0
6.286666667,22632,1.4523,0
6.287777778,22636,1.4522,0
6.288888889,22640,1.4521,0
6.29,22644,1.4521,0
6.291111111,22648,1.4521,0
6.292222222,22652,1.452,0
6.293333333,22656,1.7965,0.608
6.294444444,22660,1.8015,0.608
6.295555556,22664,1.8599,0.7576
6.296666667,22668,1.863,0.7576
6.297777778,22672,1.8638,0.7576
6.298888889,22676,1.4446,0
6.3,22680,1.439,0
6.301111111,22684,1.8872,0.872
6.302222222,22688,1.9017,0.872
6.303333333,22692,1.9054,0.872
6.304444444,22696,1.8813,0.8056
6.305555556,22700,1.8815,0.8056
6.306666667,22704,1.8887,0.8256
6.307777778,22708,1.8888,0.8256
6.308888889,22712,1.8888,0.8256
6.31,22716,2.0139,1.1628
6.311111111,22720,2.0124,1.1628
6.312222222,22724,1.9559,1.0136
6.313333333,22728,1.956,1.0136
6.314444444,22732,1.9561,1.0136
6.315555556,22736,1.988,1.0996
6.316666667,22740,1.9875,1.0996
6.317777778,22744,1.9873,1.1696
6.318888889,22748,2.0129,1.1696
6.32,22752,2.0125,1.1696
6.321111111,22756,1.9807,1.0848
6.322222222,22760,1.9808,1.0848
6.323333333,22764,1.9809,1.2952
6.324444444,22768,2.0591,1.2956
6.325555556,22772,2.058,1.2956
6.326666667,22776,1.9432,0.9872
6.327777778,22780,1.9442,0.9872
6.328888889,22784,1.9445,0.9872
6.33,22788,1.9682,1.0516
6.331111111,22792,1.9682,1.0516
6.332222222,22796,1.9044,0.8764
6.333333333,22800,1.9048,0.8764
6.334444444,22804,2.0276,1.2168
6.335555556,22808,2.0297,1.2168
6.336666667,22812,2.0287,1.2168
6.337777778,22816,1.8431,0.7088
6.338888889,22820,1.8438,0.7088
6.34,22824,1.8443,0.5384
6.341111111,22828,1.7809,0.538
6.342222222,22832,1.781,0.5384
6.343333333,22836,1.8364,0.686
6.344444444,22840,1.8367,0.686
6.345555556,22844,1.8369,0.686
6.346666667,22848,1.8633,0.7576
6.347777778,22852,1.8633,0.7576
6.348888889,22856,1.9523,1.002
6.35,22860,1.9521,1.002
6.351111111,22864,1.9517,1.002
6.352222222,22868,1.9613,1.0288
6.353333333,22872,1.961,1.0288
6.354444444,22876,1.933,0.9524
6.355555556,22880,1.9331,0.9524
6.356666667,22884,1.9331,0.9524
6.357777778,22888,1.9329,0.9516
6.358888889,22892,1.9329,0.9516
6.36,22896,1.8568,0.742
6.361111111,22900,1.8569,0.742
6.362222222,22904,1.8572,0.742
6.363333333,22908,1.8752,0.7912
6.364444444,22912,1.8753,0.7912
6.365555556,22916,1.846,0.7108
6.366666667,22920,1.846,0.7108
6.367777778,22924,1.8461,0.7108
6.368888889,22928,1.8794,0.8016
6.37,22932,1.8794,0.8016
6.371111111,22936,1.8973,0.8508
6.372222222,22940,1.8973,0.8508
6.373333333,22944,1.8972,0.8508
6.374444444,22948,1.7056,0.3492
6.375555556,22952,1.7055,0.3492
6.376666667,22956,1.7932,0.5728
6.377777778,22960,1.7951,0.5728
6.378888889,22964,1.7953,0.5728
6.38,22968,1.8114,0.6152
6.381111111,22972,1.8116,0.6152
6.382222222,22976,1.8996,0.8576
6.383333333,22980,1.9008,0.8576
6.384444444,22984,1.9007,0.8576
6.385555556,22988,1.8413,0.6956
6.386666667,22992,1.8413,0.6956
6.387777778,22996,1.7498,0.4536
6.388888889,23000,1.749,0.4536
6.39,23004,1.749,0.4536
6.391111111,23008,1.8705,0.7756
6.392222222,23012,1.871,0.7756
6.393333333,23016,1.9082,0.8804
6.394444444,23020,1.9092,0.8804
6.395555556,23024,1.909,0.8804
6.396666667,23028,1.7293,0.4048
6.397777778,23032,1.7291,0.4048
6.398888889,23036,1.7335,0.4156
6.4,23040,1.7336,0.4156
6.401111111,23044,1.7337,0.4156
6.402222222,23048,1.7926,0.5656
6.403333333,23052,1.793,0.5656
6.404444444,23056,1.6386,0.1972
6.405555556,23060,1.6348,0.1972
6.406666667,23064,1.6345,0.1972
6.407777778,23068,1.5534,0.0684
6.408888889,23072,1.5529,0.0684
6.41,23076,1.5073,0.0232
6.411111111,23080,1.5044,0.0232
6.412222222,23084,1.5042,0.0232
6.413333333,23088,1.513,0.0296
6.414444444,23092,1.513,0.0296
6.415555556,23096,1.5095,0.0268
6.416666667,23100,1.5093,0.0268
6.417777778,23104,1.5093,0.0268
6.418888889,23108,0,0
6.42,23112,0,0
6.421111111,23116,1.4655,0
6.422222222,23120,1.4505,0
6.423333333,23124,1.4496,0
6.424444444,23128,1.4494,0
6.425555556,23132,1.4494,0
6.426666667,23136,1.4493,0
6.427777778,23140,1.4493,0
6.428888889,23144,1.4493,0
6.43,23148,1.621,0.1852
6.431111111,23152,1.6232,0.1852
6.432222222,23156,1.624,0.1852
6.433333333,23160,1.6911,0.3248
6.434444444,23164,1.6924,0.3248
6.435555556,23168,1.8489,0.7292
6.436666667,23172,1.8527,0.7292
6.437777778,23176,1.8536,0.7292
6.438888889,23180,1.9188,0.906
6.44,23184,1.9186,0.906
6.441111111,23188,1.9239,0.9208
6.442222222,23192,1.9238,0.9208
6.443333333,23196,1.9236,0.9208
6.444444444,23200,1.9565,1.0108
6.445555556,23204,1.9561,1.0108
6.446666667,23208,1.9947,1.1152
6.447777778,23212,1.9941,1.1152
6.448888889,23216,1.9935,1.1152
6.45,23220,2.0823,1.3536
6.451111111,23224,2.0804,1.3536
6.452222222,23228,2.0926,1.3888
6.453333333,23232,2.0915,1.3888
6.454444444,23236,2.0907,1.3888
6.455555556,23240,2.0742,1.3468
6.456666667,23244,2.074,1.3468
6.457777778,23248,2.0778,1.3584
6.458888889,23252,2.0773,1.3584
6.46,23256,2.0771,1.3584
6.461111111,23260,2.0831,1.3756
6.462222222,23264,2.0827,1.3756
6.463333333,23268,2.0623,1.322
6.464444444,23272,2.0624,1.322
6.465555556,23276,2.0623,1.322
6.466666667,23280,2.073,1.3512
6.467777778,23284,2.0727,1.3512
6.468888889,23288,2.0528,1.2988
6.47,23292,2.0531,1.2988
6.471111111,23296,2.0531,1.2988
6.472222222,23300,2.0403,1.264
6.473333333,23304,2.0404,1.264
6.474444444,23308,1.8659,0.778
6.475555556,23312,1.8669,0.778
6.476666667,23316,1.8677,0.778
6.477777778,23320,1.8621,0.7612
6.478888889,23324,1.8623,0.7612
6.48,23328,1.9642,1.0468
6.481111111,23332,1.965,1.0468
6.482222222,23336,1.9648,1.0468
6.483333333,23340,1.9181,0.9168
6.484444444,23344,1.9183,0.9168
6.485555556,23348,1.7919,0.5676
6.486666667,23352,1.7915,0.5676
6.487777778,23356,1.7917,0.5676
6.488888889,23360,1.8031,0.5972
6.49,23364,1.8033,0.5972
6.491111111,23368,1.784,0.5452
6.492222222,23372,1.7838,0.5452
6.493333333,23376,1.7839,0.5452
6.494444444,23380,1.7379,0.4272
6.495555556,23384,1.7378,0.4272
6.496666667,23388,1.7085,0.3552
6.497777778,23392,1.7081,0.3552
6.498888889,23396,1.7081,0.3552
6.5,23400,1.7406,0.4344
6.501111111,23404,1.7409,0.4344
6.502222222,23408,1.69,0.3104
6.503333333,23412,1.6887,0.3104
6.504444444,23416,1.6885,0.3104
6.505555556,23420,1.6434,0.214
6.506666667,23424,1.643,0.214
6.507777778,23428,1.5708,0.0884
6.508888889,23432,1.5684,0.0884
6.51,23436,1.5681,0.0884
6.511111111,23440,1.5231,0.0372
6.512222222,23444,1.5228,0.0372
6.513333333,23448,1.4683,0
6.514444444,23452,1.4499,0
6.515555556,23456,1.449,0
6.516666667,23460,1.4488,0
6.517777778,23464,1.4488,0
6.518888889,23468,1.4488,0
6.52,23472,1.4488,0
6.521111111,23476,1.4488,0
6.522222222,23480,1.4488,0
6.523333333,23484,1.4488,0
6.524444444,23488,1.4488,0
6.525555556,23492,1.4488,0
6.526666667,23496,1.4488,0
6.527777778,23500,1.4488,0
6.528888889,23504,1.4489,0
6.53,23508,1.4488,0
6.531111111,23512,1.4488,0
6.532222222,23516,1.4489,0
6.533333333,23520,1.4489,0
6.534444444,23524,1.4489,0
6.535555556,23528,1.4489,0
6.536666667,23532,1.4488,0
6.537777778,23536,1.4489,0
6.538888889,23540,1.4489,0
6.54,23544,1.4489,0
6.541111111,23548,1.4489,0
6.542222222,23552,1.6002,0.1476
6.543333333,23556,1.6013,0.1476
6.544444444,23560,1.5841,0.1172
6.545555556,23564,1.5844,0.1172
6.546666667,23568,1.5847,0.1172
6.547777778,23572,1.5889,0.1236
6.548888889,23576,1.5892,0.1236
6.55,23580,1.5231,0.038
6.551111111,23584,1.5227,0.038
6.552222222,23588,1.5226,0.038
6.553333333,23592,1.574,0.1004
6.554444444,23596,1.5742,0.1004
6.555555556,23600,1.5279,0.0424
6.556666667,23604,1.5275,0.0424
6.557777778,23608,1.5275,0.0424
6.558888889,23612,1.4847,0
6.56,23616,1.4845,0
6.561111111,23620,1.4545,0
6.562222222,23624,1.4501,0
6.563333333,23628,1.4496,0
6.564444444,23632,1.4496,0
6.565555556,23636,1.4495,0
6.566666667,23640,1.4495,0
6.567777778,23644,1.4495,0
6.568888889,23648,1.4495,0
6.57,23652,1.4494,0
6.571111111,23656,1.4493,0
6.572222222,23660,1.4493,0
6.573333333,23664,1.4493,0
6.574444444,23668,1.4494,0
6.575555556,23672,1.5225,0.0396
6.576666667,23676,1.5232,0.0396
6.577777778,23680,1.4998,0.0208
6.578888889,23684,1.4996,0.0208
6.58,23688,1.4996,0.0208
6.581111111,23692,1.4816,0
6.582222222,23696,1.4815,0
6.583333333,23700,1.4565,0
6.584444444,23704,1.4502,0
6.585555556,23708,1.4497,0
6.586666667,23712,1.4497,0
6.587777778,23716,1.4496,0
6.588888889,23720,1.4495,0
6.59,23724,1.4496,0
6.591111111,23728,1.4496,0
6.592222222,23732,1.4496,0
6.593333333,23736,1.4495,0
6.594444444,23740,1.4495,0
6.595555556,23744,1.4495,0
6.596666667,23748,1.4494,0
6.597777778,23752,1.4494,0
6.598888889,23756,1.4494,0
6.6,23760,1.4494,0
6.601111111,23764,1.4495,0
6.602222222,23768,1.4495,0
6.603333333,23772,1.4495,0
6.604444444,23776,1.4494,0
6.605555556,23780,1.4495,0
6.606666667,23784,1.4494,0
6.607777778,23788,1.4494,0
6.608888889,23792,1.4494,0
6.61,23796,1.4494,0
6.611111111,23800,1.4495,0
6.612222222,23804,1.4495,0
6.613333333,23808,1.4495,0
6.614444444,23812,1.4495,0
6.615555556,23816,1.4495,0
6.616666667,23820,1.4495,0
6.617777778,23824,1.4494,0
6.618888889,23828,1.4494,0
6.62,23832,1.4494,0
6.621111111,23836,1.4493,0
6.622222222,23840,1.5658,0.098
6.623333333,23844,1.5693,0.098
6.624444444,23848,1.5701,0.098
6.625555556,23852,1.5737,0.1028
6.626666667,23856,1.5741,0.1028
6.627777778,23860,1.5744,0.0704
6.628888889,23864,1.5515,0.0704
6.63,23868,1.5516,0.0704
6.631111111,23872,1.4542,0
6.632222222,23876,1.4497,0
6.633333333,23880,1.4494,0
6.634444444,23884,1.4496,0
6.635555556,23888,1.4497,0
6.636666667,23892,1.4497,0
6.637777778,23896,1.4497,0
6.638888889,23900,1.4497,0
6.64,23904,1.4497,0
6.641111111,23908,1.4497,0
6.642222222,23912,1.4498,0
6.643333333,23916,1.4498,0
6.644444444,23920,1.4497,0
6.645555556,23924,1.4497,0
6.646666667,23928,1.4497,0
6.647777778,23932,1.4497,0
6.648888889,23936,1.4497,0
6.65,23940,1.4497,0
6.651111111,23944,1.4497,0
6.652222222,23948,1.4497,0
6.653333333,23952,1.4497,0
6.654444444,23956,1.4497,0
6.655555556,23960,1.4497,0
6.656666667,23964,1.4497,0
6.657777778,23968,1.4496,0
6.658888889,23972,1.4497,0
6.66,23976,1.4496,0
6.661111111,23980,1.4496,0
6.662222222,23984,1.4497,0
6.663333333,23988,1.4497,0
6.664444444,23992,1.4497,0
6.665555556,23996,1.4497,0
6.666666667,24000,1.4497,0
6.667777778,24004,1.4498,0
6.668888889,24008,1.4497,0
6.67,24012,1.4497,0
6.671111111,24016,1.4496,0
6.672222222,24020,1.4497,0
6.673333333,24024,1.4497,0
6.674444444,24028,1.4497,0
6.675555556,24032,1.4497,0
6.676666667,24036,1.4496,0
6.677777778,24040,1.4497,0
6.678888889,24044,1.4497,0
6.68,24048,1.4497,0
6.681111111,24052,1.5679,0.0988
6.682222222,24056,1.57,0.0988
6.683333333,24060,1.5706,0.0988
6.684444444,24064,1.5327,0.0492
6.685555556,24068,1.5328,0.0492
6.686666667,24072,1.4939,0.016
6.687777778,24076,1.4911,0.016
6.688888889,24080,1.4911,0.016
6.69,24084,0,0
6.691111111,24088,0,0
6.692222222,24092,1.4641,0
6.693333333,24096,1.4505,0
6.694444444,24100,1.45,0
6.695555556,24104,1.45,0
6.696666667,24108,1.4499,0
6.697777778,24112,1.476,0.0216
6.698888889,24116,1.4858,0.0216
6.7,24120,1.486,0.0216
6.701111111,24124,1.4518,0
6.702222222,24128,1.4499,0
6.703333333,24132,1.4496,0
6.704444444,24136,1.4501,0
6.705555556,24140,1.4502,0
6.706666667,24144,1.4501,0
6.707777778,24148,1.4501,0
6.708888889,24152,1.45,0
6.71,24156,1.45,0
6.711111111,24160,1.45,0
6.712222222,24164,1.4499,0
6.713333333,24168,1.4499,0
6.714444444,24172,1.4499,0
6.715555556,24176,1.4499,0
6.716666667,24180,1.4498,0
6.717777778,24184,1.4498,0
6.718888889,24188,1.4497,0
6.72,24192,1.4496,0
6.721111111,24196,1.4495,0
6.722222222,24200,1.4494,0
6.723333333,24204,1.4501,0
6.724444444,24208,1.4501,0
6.725555556,24212,1.4501,0
6.726666667,24216,1.4501,0
6.727777778,24220,1.4501,0
6.728888889,24224,1.45,0
6.73,24228,1.45,0
6.731111111,24232,1.45,0
6.732222222,24236,1.4499,0
6.733333333,24240,1.4499,0
6.734444444,24244,1.4498,0
6.735555556,24248,1.4498,0
6.736666667,24252,1.4497,0
6.737777778,24256,1.4496,0
6.738888889,24260,1.4495,0
6.74,24264,1.4493,0
6.741111111,24268,1.4497,0
6.742222222,24272,1.4501,0
6.743333333,24276,1.4501,0
6.744444444,24280,1.45,0
6.745555556,24284,1.45,0
6.746666667,24288,1.45,0
6.747777778,24292,1.45,0
6.748888889,24296,1.45,0
6.75,24300,1.4501,0
6.751111111,24304,1.45,0
6.752222222,24308,1.45,0
6.753333333,24312,1.4499,0
6.754444444,24316,1.4499,0
6.755555556,24320,1.4498,0
6.756666667,24324,1.4497,0
6.757777778,24328,1.4496,0
6.758888889,24332,1.4494,0
6.76,24336,1.4501,0
6.761111111,24340,1.4502,0
6.762222222,24344,1.4502,0
6.763333333,24348,1.4502,0
6.764444444,24352,1.4501,0
6.765555556,24356,1.4501,0
6.766666667,24360,1.45,0
6.767777778,24364,1.45,0
6.768888889,24368,1.45,0
6.77,24372,1.45,0
6.771111111,24376,1.4499,0
6.772222222,24380,1.4498,0
6.773333333,24384,1.4498,0
6.774444444,24388,1.4498,0
6.775555556,24392,1.4497,0
6.776666667,24396,1.4502,0
6.777777778,24400,1.4502,0
6.778888889,24404,1.4502,0
6.78,24408,1.4501,0
6.781111111,24412,1.4501,0
6.782222222,24416,1.4501,0
6.783333333,24420,1.4501,0
6.784444444,24424,1.4501,0
6.785555556,24428,1.45,0
6.786666667,24432,1.4499,0
6.787777778,24436,1.4499,0
6.788888889,24440,1.45,0
6.79,24444,1.4499,0
6.791111111,24448,1.4498,0
6.792222222,24452,1.4498,0
6.793333333,24456,1.45,0
6.794444444,24460,1.4501,0
6.795555556,24464,1.4501,0
6.796666667,24468,1.4501,0
6.797777778,24472,1.4501,0
6.798888889,24476,1.4501,0
6.8,24480,1.4501,0
6.801111111,24484,1.4501,0
6.802222222,24488,1.4501,0
6.803333333,24492,1.4501,0
6.804444444,24496,1.45,0
6.805555556,24500,1.4501,0
6.806666667,24504,1.4501,0
6.807777778,24508,1.45,0
6.808888889,24512,1.45,0
6.81,24516,1.4499,0
6.811111111,24520,1.4499,0
6.812222222,24524,1.4502,0
6.813333333,24528,1.4502,0
6.814444444,24532,1.4501,0
6.815555556,24536,1.4501,0
6.816666667,24540,1.4502,0
6.817777778,24544,1.4502,0
6.818888889,24548,1.4501,0
6.82,24552,1.4501,0
6.821111111,24556,1.4501,0
6.822222222,24560,1.4501,0
6.823333333,24564,1.45,0
6.824444444,24568,1.45,0
6.825555556,24572,1.4499,0
6.826666667,24576,1.4499,0
6.827777778,24580,1.4499,0
6.828888889,24584,1.45,0
6.83,24588,1.4501,0
6.831111111,24592,1.4501,0
6.832222222,24596,1.4501,0
6.833333333,24600,1.4501,0
6.834444444,24604,1.45,0
6.835555556,24608,1.45,0
6.836666667,24612,1.45,0
6.837777778,24616,1.4501,0
6.838888889,24620,1.45,0
6.84,24624,1.45,0
6.841111111,24628,1.45,0
6.842222222,24632,1.45,0
6.843333333,24636,1.5605,0.0876
6.844444444,24640,1.5619,0.0876
6.845555556,24644,1.5623,0.0876
6.846666667,24648,1.5453,0.0644
6.847777778,24652,1.5455,0.0644
6.848888889,24656,1.5666,0.0928
6.85,24660,1.567,0.0928
6.851111111,24664,1.5673,0.0928
6.852222222,24668,1.5699,0.0964
6.853333333,24672,1.57,0.0964
6.854444444,24676,1.5934,0.134
6.855555556,24680,1.5939,0.134
6.856666667,24684,1.5942,0.134
6.857777778,24688,1.6072,0.1568
6.858888889,24692,1.6075,0.1568
6.86,24696,1.6031,0.148
6.861111111,24700,1.6032,0.148
6.862222222,24704,1.6033,0.148
6.863333333,24708,1.5885,0.1228
6.864444444,24712,1.5884,0.1228
6.865555556,24716,1.6012,0.1444
6.866666667,24720,1.6015,0.1444
6.867777778,24724,1.6016,0.1444
6.868888889,24728,1.612,0.1628
6.87,24732,1.6122,0.1628
6.871111111,24736,1.6227,0.1824
6.872222222,24740,1.623,0.1824
6.873333333,24744,1.6231,0.1824
6.874444444,24748,1.6212,0.1784
6.875555556,24752,1.6213,0.1784
6.876666667,24756,1.638,0.2112
6.877777778,24760,1.6384,0.2112
6.878888889,24764,1.6386,0.2112
6.88,24768,1.6495,0.2332
6.881111111,24772,1.6497,0.2332
6.882222222,24776,1.655,0.244
6.883333333,24780,1.6552,0.244
6.884444444,24784,1.6554,0.244
6.885555556,24788,1.6161,0.1672
6.886666667,24792,1.6158,0.1672
6.887777778,24796,1.6194,0.174
6.888888889,24800,1.6195,0.174
6.89,24804,1.6195,0.174
6.891111111,24808,1.6131,0.1624
6.892222222,24812,1.6131,0.1624
6.893333333,24816,1.5915,0.1244
6.894444444,24820,1.5909,0.1244
6.895555556,24824,1.5909,0.1244
6.896666667,24828,1.5871,0.1184
6.897777778,24832,1.587,0.1184
6.898888889,24836,1.587,0.126
6.9,24840,1.5917,0.126
6.901111111,24844,1.5917,0.126
6.902222222,24848,1.6099,0.1572
6.903333333,24852,1.6101,0.1572
6.904444444,24856,1.6038,0.1456
6.905555556,24860,1.6037,0.1456
6.906666667,24864,1.6038,0.1456
6.907777778,24868,1.607,0.1512
6.908888889,24872,1.607,0.1512
6.91,24876,1.607,0.1544
6.911111111,24880,1.6088,0.1544
6.912222222,24884,1.6088,0.1544
6.913333333,24888,1.6152,0.1656
6.914444444,24892,1.6154,0.1656
6.915555556,24896,1.6154,0.1656
6.916666667,24900,1.6257,0.1844
6.917777778,24904,1.6258,0.1844
6.918888889,24908,1.634,0.2004
6.92,24912,1.6342,0.2004
6.921111111,24916,1.6343,0.2004
6.922222222,24920,1.6374,0.2064
6.923333333,24924,1.6375,0.2064
6.924444444,24928,1.6349,0.2008
6.925555556,24932,1.6349,0.2008
6.926666667,24936,1.6349,0.2008
6.927777778,24940,1.6598,0.2512
6.928888889,24944,1.66,0.2512
6.93,24948,1.6753,0.2836
6.931111111,24952,1.6756,0.2836
6.932222222,24956,1.6757,0.2836
6.933333333,24960,1.6824,0.2984
6.934444444,24964,1.6825,0.2984
6.935555556,24968,1.6777,0.2872
6.936666667,24972,1.6776,0.2872
6.937777778,24976,1.6777,0.2872
6.938888889,24980,1.6666,0.2632
6.94,24984,1.6665,0.2632
6.941111111,24988,1.6876,0.31
6.942222222,24992,1.6879,0.31
6.943333333,24996,1.688,0.31
6.944444444,25000,1.7008,0.3392
6.945555556,25004,1.701,0.3392
6.946666667,25008,1.7185,0.3804
6.947777778,25012,1.7189,0.3804
6.948888889,25016,1.719,0.3804
6.95,25020,1.7041,0.3456
6.951111111,25024,1.7042,0.3456
6.952222222,25028,1.7093,0.3576
6.953333333,25032,1.7094,0.3576
6.954444444,25036,1.7095,0.3576
6.955555556,25040,1.7091,0.3564
6.956666667,25044,1.7091,0.3564
6.957777778,25048,1.7115,0.3624
6.958888889,25052,1.7115,0.3624
6.96,25056,1.7115,0.3624
6.961111111,25060,1.7136,0.3672
6.962222222,25064,1.7137,0.3672
6.963333333,25068,1.708,0.3536
6.964444444,25072,1.7078,0.3536
6.965555556,25076,1.7078,0.3536
6.966666667,25080,1.6897,0.3116
6.967777778,25084,1.6895,0.3116
6.968888889,25088,1.7467,0.45
6.97,25092,1.7478,0.45
6.971111111,25096,1.7481,0.45
6.972222222,25100,1.7337,0.414
6.973333333,25104,1.7336,0.414
6.974444444,25108,1.6906,0.3116
6.975555556,25112,1.6899,0.3116
6.976666667,25116,1.6897,0.3116
6.977777778,25120,1.7804,0.5332
6.978888889,25124,1.7812,0.5332
6.98,25128,1.7339,0.4132
6.981111111,25132,1.7333,0.4132
6.982222222,25136,1.7333,0.4132
6.983333333,25140,1.7381,0.4248
6.984444444,25144,1.7381,0.4248
6.985555556,25148,1.7561,0.4704
6.986666667,25152,1.7566,0.4704
6.987777778,25156,1.7567,0.4704
6.988888889,25160,1.8551,0.7292
6.99,25164,1.8557,0.7292
6.991111111,25168,1.7974,0.5716
6.992222222,25172,1.7962,0.5716
6.993333333,25176,1.7962,0.5716
6.994444444,25180,1.7903,0.556
6.995555556,25184,1.7903,0.556
6.996666667,25188,1.83,0.6636
6.997777778,25192,1.8314,0.6636
6.998888889,25196,1.8314,0.6636
7,25200,1.7952,0.568
7.001111111,25204,1.7951,0.568
7.002222222,25208,1.7951,0.5436
7.003333333,25212,1.7857,0.5436
7.004444444,25216,1.7857,0.5436
7.005555556,25220,1.7685,0.4992
7.006666667,25224,1.7685,0.4992
7.007777778,25228,1.7686,0.4992
7.008888889,25232,1.7671,0.4952
7.01,25236,1.7672,0.4952
7.011111111,25240,1.7259,0.3924
7.012222222,25244,1.7255,0.3924
7.013333333,25248,1.7255,0.3924
7.014444444,25252,1.7521,0.4576
7.015555556,25256,1.7523,0.4576
7.016666667,25260,1.7285,0.3988
7.017777778,25264,1.7282,0.3988
7.018888889,25268,1.7283,0.3988
7.02,25272,1.7332,0.4108
7.021111111,25276,1.7333,0.4108
7.022222222,25280,1.7435,0.436
7.023333333,25284,1.7436,0.436
7.024444444,25288,1.7437,0.436
7.025555556,25292,1.7395,0.4252
7.026666667,25296,1.7395,0.4252
7.027777778,25300,1.7527,0.4584
7.028888889,25304,1.7529,0.4584
7.03,25308,1.7529,0.4584
7.031111111,25312,1.7732,0.5096
7.032222222,25316,1.7734,0.5096
7.033333333,25320,1.7543,0.4612
7.034444444,25324,1.7541,0.4612
7.035555556,25328,1.7541,0.4612
7.036666667,25332,1.7864,0.5428
7.037777778,25336,1.7865,0.5428
7.038888889,25340,1.7789,0.5224
7.04,25344,1.7788,0.5228
7.041111111,25348,1.7788,0.5228
7.042222222,25352,1.7875,0.5452
7.043333333,25356,1.7876,0.5452
7.044444444,25360,1.8002,0.5784
7.045555556,25364,1.8004,0.5784
7.046666667,25368,1.8003,0.5784
7.047777778,25372,1.7995,0.5764
7.048888889,25376,1.7996,0.5764
7.05,25380,1.7977,0.5712
7.051111111,25384,1.7977,0.5712
7.052222222,25388,1.7978,0.5712
